StationID,StationFront,StationBack,Sample Date (mm/dd/yyyy),month,day,year,CoreNumber123,SampleDepth.cm,WetSoilpH,DrySoilpH,SoilConductance,SoilSalinity.ppt,SoilMoisture,BulkDensity,OrganicMatter,WetVolume,DryVolume,Comments
CRMS0038-S01,CRMS0038,S01,10/10/2008,10,10,2008,3,16_to20,6.13,5.37,455,0.2,79.74,0.21,36.05,324.29,72.1,
CRMS0038-S01,CRMS0038,S01,10/10/2008,10,10,2008,3,20_to24,6.1,5.36,483,0.2,82.64,0.2,37.62,324.29,74,
CRMS0038-S01,CRMS0038,S01,10/10/2008,10,10,2008,3,4_to8,5.91,5.43,324,0.2,83.16,0.17,39.18,324.29,74.4,
CRMS0038-S01,CRMS0038,S01,10/10/2008,10,10,2008,3,8_to12,6.06,5.43,374,0.2,80.8,0.19,37.59,324.29,94.4,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,1,0_to4,5.53,5.14,201,0.1,64.51,0.32,24,324.3,113.2,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,1,4_to8,5.12,4.88,307,0.1,61.97,0.45,19.09,324.3,150.4,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,1,8_to12,5.31,5.05,372,0.2,68.2,0.32,26.05,324.3,112.3,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,1,12_to16,5.49,5.18,344,0.2,65.07,0.32,29.02,324.3,116.2,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,1,16_to20,5.82,5.25,361,0.2,71.15,0.28,30.93,324.3,108.1,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,1,20_to24,5.82,5.2,396,0.2,73.9,0.24,34.7,324.3,95.4,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,2,0_to4,5.34,5.31,178,0.1,72.2,0.21,31.51,324.3,84.6,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,2,4_to8,5.31,5.45,218,0.1,72.42,0.26,26.26,324.3,96.3,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,2,8_to12,5.41,5.45,227,0.1,71.69,0.25,28.95,324.3,90.4,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,2,12_to16,5.46,5.49,248,0.1,67.57,0.28,28.83,324.3,100.3,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,2,16_to20,5.62,5.5,297,0.1,71.35,0.29,33.82,324.3,110.4,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,2,20_to24,5.7,5.4,321,0.2,70.86,0.28,29.09,324.3,96.2,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,3,0_to4,5.22,5.3,173,0.1,77.32,0.22,32.5,324.3,96.4,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,3,4_to8,4.83,5.07,247,0.1,67.11,0.28,26.41,324.3,94.1,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,3,8_to12,5.06,5.17,259,0.1,74.31,0.25,32.6,324.3,100.2,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,3,12_to16,5.2,5.21,264,0.1,70.01,0.27,34.19,324.3,100.5,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,3,16_to20,5.41,5.35,247,0.1,73.59,0.24,30.94,324.3,91.2,
CRMS0038-S01,CRMS0038,S01,5/15/2014,5,15,2014,3,20_to24,5.6,5.28,286,0.1,75.23,0.26,33.49,324.3,76.4,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,3,16_to20,5.83,5.3,592,0.3,83.61,0.16,60.63,324.29,63.6,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,3,20_to24,5.87,5.3,735,0.4,81.22,0.19,51.93,324.29,87.6,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,3,4_to8,5.9,5.39,421,0.2,87.56,0.11,76.44,324.29,69.5,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,3,8_to12,5.71,5.37,488,0.2,87.69,0.11,82.04,324.29,72.5,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,1,0_to4,5.65,5.47,283,0.1,86.62,0.1,83.88,324.29,79.2,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,1,12_to16,5.78,5.6,443,0.2,88.97,0.1,85.42,324.29,75.6,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,1,16_to20,5.79,5.57,491,0.2,87.4,0.11,64.18,324.29,66.3,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,1,20_to24,6.02,5.64,520,0.25,79.23,0.21,42.25,324.29,73,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,1,4_to8,5.64,5.67,354,0.2,86.77,0.12,78.5,324.29,83.7,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,1,8_to12,5.61,5.68,436,0.2,86.26,0.09,80.92,324.29,60.3,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,2,0_to4,5.89,5.45,488,0.2,87.01,0.13,79.19,324.29,90.3,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,2,12_to16,6.02,5.45,779,0.4,82.2,0.15,53.87,324.29,59.6,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,2,16_to20,6.15,5.6,782,0.4,74.06,0.29,34.48,324.29,99.5,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,2,20_to24,6.27,6.09,840,0.4,49.66,0.62,20.9,324.29,160.9,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,2,4_to8,5.91,5.48,583,0.3,87.6,0.1,79.78,324.29,70.3,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,2,8_to12,5.99,5.57,689,0.3,87.81,0.1,78.75,324.29,71.5,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,3,0_to4,6.14,5.75,351,0.2,89.45,0.09,84.15,324.29,69.5,
CRMS0039-S01,CRMS0039,S01,10/23/2008,10,23,2008,3,12_to16,5.82,5.46,542,0.3,84.54,0.14,76.67,324.29,75.9,
CRMS0039-S01,CRMS0039,S01,5/22/2014,5,22,2014,1,0_to16,6.34,5.97,538,0.3,74.72,0.63,27.21,1297,722,B. Asbury also in personnel
CRMS0039-S01,CRMS0039,S01,5/22/2014,5,22,2014,2,0_to16,5.96,5.51,330,0.15,85.64,0.26,58.73,1297,454,B. Asbury also in personnel
CRMS0039-S01,CRMS0039,S01,5/22/2014,5,22,2014,3,0_to16,5.92,5.57,438,0.2,84.84,0.39,51.08,1297,694,B. Asbury also in personnel
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,1,0_to4,4.82,4.6,593,0.3,67.54,0.25,14.61,324.29,105.1,
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,1,12_to16,5.71,4.75,247,0.1,34.69,1.02,5.03,324.29,321.25,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,1,16_to20,5.74,4.72,211,0.1,34.94,1.14,4.86,324.29,366.89,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,1,20_to24,5.5,4.71,188,0.1,32.91,1.09,5.91,324.29,319.15,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,1,4_to8,5.32,4.73,396,0.2,47.75,0.68,15.42,324.29,224.6,
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,1,8_to12,5.54,4.84,306,0.1,32.63,1.18,6.69,324.29,335.71,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,2,0_to4,4.69,4.64,479,0.2,57.1,0.33,17.02,324.29,119.14,
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,2,12_to16,6.06,4.82,309,0.15,28.49,1.19,4.56,324.29,369.73,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,2,16_to20,5.29,4.71,399,0.2,30.94,1.15,4.72,324.29,342.9,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,2,20_to24,5.32,4.62,366,0.2,29.52,1.21,4.72,324.29,352.44,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,2,4_to8,4.89,4.61,494,0.2,42.44,0.7,11.91,324.29,217.56,
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,2,8_to12,5.68,5,376,0.2,34.85,1.07,5.66,324.29,331.29,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,3,0_to4,5.06,4.51,565,0.3,65.6,0.27,24.33,324.29,113.48,
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,3,12_to16,6.06,4.56,268,0.1,33.91,1.12,5.76,324.29,346.12,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,3,16_to20,5.45,4.59,248,0.1,27.73,1.27,5.03,324.29,339.57,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,3,20_to24,5.41,4.52,207,0.1,33.7,1.12,5.83,324.29,342.14,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,3,4_to8,5.45,4.73,352,0.2,44.69,0.73,14.44,324.29,223.71,
CRMS0046-S01,CRMS0046,S01,6/05/2008,6,5,2008,3,8_to12,5.77,4.64,295,0.1,38.04,0.97,8.1,324.29,323.53,Wet core sample is bigger and heavier than normal
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,1,0_to4,5.41,5.31,406,0.2,43.77,0.61,9.42,324,156,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,1,4_to8,5.3,5.2,480,0.2,43.94,0.84,10.59,324,218,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,1,8_to12,5.2,4.99,549,0.3,46.2,0.76,14.16,324,219,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,1,12_to16,5.71,5.07,727,0.35,34.04,1.2,6.91,324,288,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,1,16_to20,5.98,5.31,850,0.4,29.13,1.41,5.33,324,317,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,1,20_to24,5.72,5.4,943,0.5,28.49,1.32,5.37,324,306,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,2,0_to4,5.61,5.33,389,0.2,49.96,0.5,10.5,324,140,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,2,4_to8,5.82,5.05,478,0.2,46.52,0.71,12.04,324,218,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,2,8_to12,5.8,4.71,632,0.3,44.47,0.75,12.41,324,213,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,2,12_to16,5.61,4.79,764,0.4,34.48,1,7.12,324,241,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,2,16_to20,5.48,4.75,745,0.4,31.67,1.12,5.97,324,260,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,2,20_to24,5.35,4.9,719,0.4,29.54,1.36,4.71,324,310,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,3,0_to4,5.42,5.3,557,0.3,41.97,0.59,9.24,324,150,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,3,4_to8,5.2,5.05,769,0.4,39.38,0.95,8.3,324,232,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,3,8_to12,5.36,5,850,0.4,37.81,1.05,9.38,324,255,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,3,12_to16,5.5,5.04,966,0.5,30.77,1.01,5.15,324,234,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,3,16_to20,5.64,5.1,1036,0.5,30.11,1.15,5.7,324,260,
CRMS0046-S01,CRMS0046,S01,6/16/2014,6,16,2014,3,20_to24,5.27,4.98,960,0.5,27.61,1.44,4.27,324,322,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,3,20_to24,5.31,5.01,1190,0.6,84.33,0.17,79.12,324.29,110.81,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,3,4_to8,5.6,5.09,865,0.4,80.67,0.18,52.51,324.29,77.92,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,1,0_to4,5.41,5,1206,0.6,83.3,0.1,59.91,324.29,63.37,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,1,12_to16,5.66,5.12,825,0.4,80.54,0.2,45.82,324.29,85.38,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,1,16_to20,5.73,5.2,782,0.4,80.96,0.19,42.92,324.29,88.86,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,1,20_to24,5.7,5.2,751,0.4,80.81,0.2,41.56,324.29,74.24,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,1,4_to8,5.44,5,914,0.5,83.77,0.13,54.61,324.29,78.6,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,1,8_to12,5.5,5,890,0.4,82.37,0.15,53.78,324.29,93.58,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,2,0_to4,5.3,5.21,1404,0.7,81.81,0.09,68.5,324.29,57.95,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,2,12_to16,6.25,5.67,862,0.4,77.75,0.26,29.74,324.29,90.52,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,2,16_to20,6.42,5.74,802,0.4,77.44,0.27,29.98,324.29,92.63,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,2,20_to24,6.62,5.94,817,0.4,68.25,0.35,20.89,324.29,112.62,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,2,4_to8,5.5,5.25,1223,0.6,81.6,0.18,60.51,324.29,92.19,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,2,8_to12,5.85,5.7,993,0.5,81.61,0.19,42.73,324.29,89.72,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,3,0_to4,5.35,5.22,971,0.5,82.2,0.11,57.24,324.29,65.08,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,3,12_to16,5.71,5.2,839,0.4,81.68,0.2,45.64,324.29,80.92,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,3,16_to20,5.85,5.29,729,0.4,82.18,0.18,51.92,324.29,85.58,
CRMS0047-S01,CRMS0047,S01,6/04/2008,6,4,2008,3,8_to12,5.55,4.95,945,0.5,80.94,0.2,45.78,324.29,74.84,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,1,0_to4,5.88,5.45,436,0.2,84.35,0.08,55.52,324,41,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,1,4_to8,5.67,5.5,448,0.2,84.13,0.15,51.3,324,72,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,1,8_to12,5.72,5.25,475,0.2,82.02,0.19,41.9,324,75,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,1,12_to16,5.77,5.21,531,0.3,81.77,0.18,43.4,324,66,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,1,16_to20,5.75,5.19,596,0.3,83.71,0.16,51.3,324,64,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,1,20_to24,5.66,5.05,643,0.3,86.1,0.13,68.99,324,66,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,2,0_to4,5.82,5.49,385,0.2,84.89,0.11,54.23,324,62,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,2,4_to8,5.63,5.22,437,0.2,84.88,0.15,51.25,324,61,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,2,8_to12,5.69,5.15,460,0.2,84.05,0.13,44.17,324,56,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,2,12_to16,5.56,5.21,556,0.25,83.82,0.16,46.82,324,73,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,2,16_to20,5.8,5.18,468,0.2,84.23,0.15,49,324,68,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,2,20_to24,5.65,5.15,514,0.2,86.52,0.12,65.36,324,69,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,3,0_to4,5.65,5.46,592,0.3,83.94,0.11,52.92,324,62,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,3,4_to8,5.6,5.35,398,0.2,83.5,0.15,43.8,324,68,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,3,8_to12,5.52,5.15,458,0.2,81.44,0.19,38.81,324,73,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,3,12_to16,5.41,5.04,549,0.3,81.85,0.17,47.04,324,74,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,3,16_to20,5.75,5.12,489,0.2,80.85,0.18,42.76,324,73,
CRMS0047-S01,CRMS0047,S01,6/24/2014,6,24,2014,3,20_to24,5.4,5.12,600,0.3,86.62,0.13,66.53,324,70,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,1,0_to4,6.11,6,1698,0.9,84.43,0.11,72.24,324.29,73.66,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,1,12_to16,6.7,6.49,1067,0.5,53.18,0.62,16.68,324.29,191.88,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,1,16_to20,6.93,6.8,1090,0.5,44.6,0.89,14.02,324.29,302.42,LSU; MK; Wet core sample is bigger and heavier than normal
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,1,20_to24,6.75,6.22,1297,0.65,46.69,0.79,24.54,324.29,265.1,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,1,4_to8,6.5,6.1,1495,0.8,83.66,0.13,69.31,324.29,80.49,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,1,8_to12,6.28,6,1362,0.7,84.15,0.13,43.62,324.29,78.19,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,2,0_to4,6.1,6.7,1726,0.9,77.8,0.2,10.31,324.29,135.45,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,2,12_to16,6.68,6.49,1384,0.7,52.14,0.57,11.4,324.29,157.91,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,2,16_to20,7,6.75,1312,0.65,36.26,0.98,5.51,324.29,259.12,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,2,20_to24,7,6.83,1496,0.75,35.87,0.99,6.16,324.29,260.97,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,2,4_to8,6.72,6.45,1325,0.7,57.4,0.56,12.86,324.29,161.19,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,2,8_to12,6.82,6.7,1317,0.7,51.01,0.71,8.81,324.29,195.1,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,3,0_to4,6.18,6.08,1665,0.8,85.44,0.14,59.14,324.29,84.47,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,3,12_to16,6.45,6.3,1585,0.8,50.62,0.71,10.52,324.29,192.43,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,3,16_to20,6.94,6.7,1385,0.7,38.17,1.14,6.07,324.29,335.51,LSU; MK; Wet core sample is bigger and heavier than normal
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,3,20_to24,6.91,7.05,1572,0.8,34.81,1.22,6,324.29,318.38,LSU; MK; Wet core sample is bigger and heavier than normal
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,3,4_to8,6.49,6,1445,0.7,66.81,0.3,18.46,324.29,100.05,
CRMS0056-S01,CRMS0056,S01,6/05/2008,6,5,2008,3,8_to12,6.88,6.43,1470,0.7,49.14,0.76,7.2,324.29,200.46,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,1,0_to4,6.28,6,691,0.3,91.32,0.11,45.1,324,53,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,1,4_to8,5.92,5.72,878,0.4,88.89,0.12,51.29,324,58,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,1,8_to12,5.55,5.4,1038,0.5,84.54,0.18,49.51,324,102,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,1,12_to16,5.91,5.94,977,0.5,61.58,0.42,17.26,324,120,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,1,16_to20,6.2,6.35,1051,0.5,49.82,0.86,11.89,324,204,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,1,20_to24,6.02,6,1096,0.5,50.94,0.67,12.76,324,182,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,2,0_to4,5.44,5.61,497,0.2,88.9,0.21,41.36,324,95,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,2,4_to8,5.54,5.14,620,0.3,83.79,0.19,49.33,324,116,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,2,8_to12,5.98,5.95,780,0.4,63.3,0.43,18.82,324,130,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,2,12_to16,6.31,6.51,875,0.4,53.17,0.6,12.77,324,170,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,2,16_to20,6.28,6.4,890,0.4,50.09,0.72,13.99,324,196,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,2,20_to24,6.54,6.59,870,0.4,40.62,0.91,9.63,324,230,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,3,0_to4,5.87,5.54,707,0.35,88.24,0.22,44.67,324,96,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,3,4_to8,5.61,5.55,809,0.4,80.23,0.23,43,324,110,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,3,8_to12,6.14,6.49,923,0.5,54.51,0.68,13.21,324,172,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,3,12_to16,6.21,6.35,936,0.5,52.66,0.69,14.05,324,170,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,3,16_to20,6.3,6.31,989,0.5,45.41,0.84,14.16,324,210,
CRMS0056-S01,CRMS0056,S01,5/21/2014,5,21,2014,3,20_to24,6.44,6.5,1042,0.55,42.98,0.95,10.55,324,234,
CRMS0058-S01,CRMS0058,S01,6/24/2008,6,24,2008,1,0_to16,6.42,4.86,1252,0.6,91.38,0.06,64.05,1297.16,161.5,
CRMS0058-S01,CRMS0058,S01,6/24/2008,6,24,2008,2,0_to16,6.31,4.9,1634,0.8,88.88,0.12,56.58,1297.16,233.5,
CRMS0058-S01,CRMS0058,S01,6/24/2008,6,24,2008,3,0_to16,6.39,4.97,1126,0.55,89.78,0.09,71.39,1297.16,189.1,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,1,0_to4,5.38,5,356,0.2,93.62,0.05,64.82,324,53,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,1,4_to8,5.43,4.96,448,0.2,91.14,0.09,63.76,324,69,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,1,8_to12,5.37,5.05,529,0.3,90.28,0.08,65.4,324,62,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,1,12_to16,5.4,5.06,640,0.3,90.49,0.09,72.98,324,68,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,1,16_to20,5.42,5.2,732,0.4,90.26,0.09,81.92,324,63,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,1,20_to24,5.72,5.21,798,0.4,88.91,0.09,82.5,324,88,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,2,0_to4,5.67,5.07,490,0.2,93.75,0.05,69.94,324,39,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,2,4_to8,5.6,5.1,728,0.4,91.58,0.08,70.58,324,49,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,2,8_to12,5.62,5.1,826,0.4,91.48,0.08,68.68,324,44,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,2,12_to16,5.69,5.2,925,0.5,90.98,0.09,71.48,324,60,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,2,16_to20,5.7,5.2,1005,0.5,90.19,0.09,72.97,324,54,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,2,20_to24,5.79,5.2,1035,0.5,88.97,0.1,67.85,324,52,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,3,0_to4,5.53,5.1,475,0.2,91.17,0.05,57.04,324,45,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,3,4_to8,5.51,4.85,598,0.3,92.29,0.06,66.1,324,57,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,3,8_to12,5.42,5,780,0.4,90.13,0.09,61.03,324,52,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,3,12_to16,5.5,5.01,862,0.4,90.88,0.08,78.39,324,41,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,3,16_to20,5.6,5.1,899,0.4,89.08,0.1,70.69,324,50,
CRMS0058-S01,CRMS0058,S01,6/24/2014,6,24,2014,3,20_to24,5.6,5,1015,0.5,87.86,0.12,67.98,324,56,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,1,16_to20,5.71,5.33,598,0.3,61.41,0.41,23.59,324.29,142.6,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,1,20_to24,5.71,5.51,619,0.3,58.08,0.49,17.99,324.29,146,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,1,4_to8,5.26,4.86,1083,0.5,81.15,0.16,42.32,324.29,59.8,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,1,8_to12,5.45,5.17,746,0.4,81.01,0.18,37.98,324.29,75,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,2,0_to4,4.35,4.23,1437,0.7,81.31,0.11,51,324.29,67.8,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,2,12_to16,5.92,5.13,738,0.4,65.6,0.32,37.2,324.29,116.9,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,2,16_to20,6.06,5.76,703,0.3,60.36,0.44,22.1,324.29,140.1,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,2,20_to24,6.12,5.95,681,0.3,56.32,0.5,17.2,324.29,162.7,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,2,4_to8,5,4.75,1468,0.7,76.36,0.16,47.96,324.29,71.8,
CRMS0059-S01,CRMS0059,S01,6/13/2008,6,13,2008,2,8_to12,5.57,5.29,870,0.4,71.06,0.27,36.88,324.29,100.9,
